Frequency,Channel A,Channel B
(ms),(V),(V)

-8.13052499,0.33500170,3.07702900
-8.12796499,0.33500170,3.07702900
-8.12540499,0.34406570,3.07702900
-8.12284499,0.33500170,3.07702900
-8.12028499,0.34406570,3.07702900
-8.11772499,0.33500170,3.07702900
-8.11516499,0.33500170,3.07702900
-8.11260499,0.34406570,3.07702900
-8.11004499,0.34406570,3.07702900
-8.10748499,0.34406570,3.07702900
-8.10492499,0.33500170,3.07702900
-8.10236499,0.34406570,3.07702900
-8.09980499,0.34406570,3.07702900
-8.09724499,0.34406570,3.07702900
-8.09468499,0.34406570,3.07702900
-8.09212499,0.34406570,3.07702900
-8.08956499,0.34406570,3.07702900
-8.08700499,0.34406570,3.12219600
-8.08444499,0.34406570,3.12219600
-8.08188499,0.34406570,3.07702900
-8.07932499,0.34406570,3.12219600
-8.07676499,0.34406570,3.12219600
-8.07420499,0.34406570,3.12219600
-8.07164499,0.34406570,3.12219600
-8.06908499,0.34406570,3.12219600
-8.06652499,0.34406570,3.12219600
-8.06396499,0.34406570,3.12219600
-8.06140499,0.34406570,3.12219600
-8.05884499,0.34406570,3.12219600
-8.05628499,0.34406570,3.12219600
-8.05372499,0.34406570,3.12219600
-8.05116499,0.34406570,3.12219600
-8.04860499,0.34406570,3.12219600
-8.04604499,0.34406570,3.12219600
-8.04348499,0.34406570,3.12219600
-8.04092499,0.34406570,3.12219600
-8.03836499,0.34406570,3.12219600
-8.03580499,0.34406570,3.12219600
-8.03324499,0.34406570,3.12219600
-8.03068499,0.34406570,3.12219600
-8.02812499,0.35312970,3.12219600
-8.02556499,0.35312970,3.12219600
-8.02300499,0.34406570,3.12219600
-8.02044499,0.34406570,3.12219600
-8.01788499,0.34406570,3.12219600
-8.01532499,0.35312970,3.12219600
-8.01276499,0.35312970,3.12219600
-8.01020499,0.35312970,3.12219600
-8.00764499,0.34406570,3.12219600
-8.00508499,0.35312970,3.12219600
-8.00252499,0.35312970,3.12219600
-7.99996499,0.35312970,3.12219600
-7.99740499,0.35312970,3.12219600
-7.99484499,0.35312970,3.12219600
-7.99228499,0.35312970,3.12219600
-7.98972499,0.35312970,3.12219600
-7.98716499,0.36216320,3.12219600
-7.98460499,0.35312970,3.12219600
-7.98204499,0.35312970,3.12219600
-7.97948499,0.35312970,3.12219600
-7.97692499,0.36216320,3.12219600
-7.97436499,0.35312970,3.12219600
-7.97180499,0.35312970,3.12219600
-7.96924499,0.36216320,3.12219600
-7.96668499,0.36216320,3.12219600
-7.96412499,0.36216320,3.12219600
-7.96156499,0.36216320,3.12219600
-7.95900499,0.36216320,3.12219600
-7.95644499,0.36216320,3.16736300
-7.95388499,0.36216320,3.12219600
-7.95132499,0.35312970,3.12219600
-7.94876499,0.36216320,3.16736300
-7.94620499,0.36216320,3.16736300
-7.94364499,0.36216320,3.12219600
-7.94108499,0.36216320,3.16736300
-7.93852499,0.36216320,3.16736300
-7.93596499,0.36216320,3.16736300
-7.93340499,0.36216320,3.16736300
-7.93084499,0.36216320,3.16736300
-7.92828499,0.36216320,3.16736300
-7.92572499,0.36216320,3.16736300
-7.92316499,0.36216320,3.16736300
-7.92060499,0.36216320,3.16736300
-7.91804499,0.36216320,3.16736300
-7.91548499,0.36216320,3.16736300
-7.91292499,0.36216320,3.16736300
-7.91036499,0.36216320,3.16736300
-7.90780499,0.36216320,3.16736300
-7.90524499,0.36216320,3.16736300
-7.90268499,0.36216320,3.16736300
-7.90012499,0.37122710,3.21237800
-7.89756499,0.37122710,3.21237800
-7.89500499,0.37122710,3.21237800
-7.89244499,0.36216320,3.21237800
-7.88988499,0.36216320,3.21237800
-7.88732499,0.36216320,3.21237800
-7.88476499,0.37122710,3.21237800
-7.88220499,0.37122710,3.21237800
-7.87964499,0.37122710,3.16736300
-7.87708499,0.38026060,3.21237800
-7.87452499,0.37122710,3.21237800
-7.87196499,0.37122710,3.21237800
-7.86940499,0.38026060,3.21237800
-7.86684499,0.38026060,3.21237800
-7.86428499,0.37122710,3.21237800
-7.86172499,0.38026060,3.21237800
-7.85916499,0.38026060,3.21237800
-7.85660499,0.38026060,3.21237800
-7.85404499,0.38026060,3.21237800
-7.85148499,0.38026060,3.21237800
-7.84892499,0.38026060,3.21237800
-7.84636499,0.38026060,3.25754600
-7.84380499,0.38026060,3.21237800
-7.84124499,0.38026060,3.21237800
-7.83868499,0.38026060,3.21237800
-7.83612499,0.38026060,3.21237800
-7.83356499,0.38026060,3.25754600
-7.83100499,0.38026060,3.21237800
-7.82844499,0.38026060,3.25754600
-7.82588499,0.38026060,3.21237800
-7.82332499,0.38026060,3.21237800
-7.82076499,0.38026060,3.25754600
-7.81820499,0.38026060,3.25754600
-7.81564499,0.38026060,3.25754600
-7.81308499,0.38026060,3.25754600
-7.81052499,0.38026060,3.25754600
-7.80796499,0.38026060,3.25754600
-7.80540499,0.38026060,3.25754600
-7.80284499,0.38026060,3.25754600
-7.80028499,0.38026060,3.25754600
-7.79772499,0.38026060,3.25754600
-7.79516499,0.38026060,3.25754600
-7.79260499,0.38026060,3.25754600
-7.79004499,0.38026060,3.25754600
-7.78748499,0.38932460,3.25754600
-7.78492499,0.38026060,3.25754600
-7.78236499,0.38026060,3.30271300
-7.77980499,0.38932460,3.30271300
-7.77724499,0.38026060,3.30271300
-7.77468499,0.38026060,3.30271300
-7.77212499,0.38026060,3.25754600
-7.76956499,0.38932460,3.30271300
-7.76700499,0.38932460,3.30271300
-7.76444499,0.38932460,3.30271300
-7.76188499,0.38932460,3.30271300
-7.75932499,0.38932460,3.30271300
-7.75676499,0.38932460,3.30271300
-7.75420499,0.38932460,3.30271300
-7.75164499,0.38932460,3.30271300
-7.74908499,0.38932460,3.30271300
-7.74652499,0.38932460,3.30271300
-7.74396499,0.38932460,3.30271300
-7.74140499,0.38932460,3.30271300
-7.73884499,0.38932460,3.30271300
-7.73628499,0.38932460,3.30271300
-7.73372499,0.38932460,3.30271300
-7.73116499,0.39838860,3.30271300
-7.72860499,0.38932460,3.30271300
-7.72604499,0.38932460,3.30271300
-7.72348499,0.39838860,3.30271300
-7.72092499,0.38932460,3.30271300
-7.71836499,0.39838860,3.30271300
-7.71580499,0.38932460,3.30271300
-7.71324499,0.38932460,3.30271300
-7.71068499,0.38932460,3.30271300
-7.70812499,0.38932460,3.30271300
-7.70556499,0.39838860,3.30271300
-7.70300499,0.39838860,3.30271300
-7.70044499,0.38932460,3.30271300
-7.69788499,0.39838860,3.30271300
-7.69532499,0.38932460,3.30271300
-7.69276499,0.39838860,3.30271300
-7.69020499,0.39838860,3.30271300
-7.68764499,0.39838860,3.30271300
-7.68508499,0.39838860,3.30271300
-7.68252499,0.39838860,3.30271300
-7.67996499,0.39838860,3.30271300
-7.67740499,0.39838860,3.30271300
-7.67484499,0.39838860,3.30271300
-7.67228499,0.39838860,3.34772800
-7.66972499,0.39838860,3.34772800
-7.66716499,0.39838860,3.34772800
-7.66460499,0.39838860,3.30271300
-7.66204499,0.39838860,3.30271300
-7.65948499,0.39838860,3.34772800
-7.65692499,0.39838860,3.34772800
-7.65436499,0.39838860,3.34772800
-7.65180499,0.39838860,3.34772800
-7.64924499,0.39838860,3.34772800
-7.64668499,0.40742210,3.34772800
-7.64412499,0.39838860,3.34772800
-7.64156499,0.39838860,3.34772800
-7.63900499,0.39838860,3.34772800
-7.63644499,0.39838860,3.34772800
-7.63388499,0.41648610,3.34772800
-7.63132499,0.40742210,3.34772800
-7.62876499,0.40742210,3.34772800
-7.62620499,0.40742210,3.34772800
-7.62364499,0.40742210,3.34772800
-7.62108499,0.40742210,3.34772800
-7.61852499,0.40742210,3.34772800
-7.61596499,0.40742210,3.39289500
-7.61340499,0.41648610,3.34772800
-7.61084499,0.41648610,3.34772800
-7.60828499,0.40742210,3.39289500
-7.60572499,0.40742210,3.39289500
-7.60316499,0.40742210,3.39289500
-7.60060499,0.41648610,3.39289500
-7.59804499,0.41648610,3.34772800
-7.59548499,0.41648610,3.34772800
-7.59292499,0.41648610,3.39289500
-7.59036499,0.40742210,3.39289500
-7.58780499,0.41648610,3.39289500
-7.58524499,0.41648610,3.39289500
-7.58268499,0.41648610,3.39289500
-7.58012499,0.41648610,3.39289500
-7.57756499,0.41648610,3.39289500
-7.57500499,0.41648610,3.39289500
-7.57244499,0.41648610,3.39289500
-7.56988499,0.41648610,3.39289500
-7.56732499,0.41648610,3.39289500
-7.56476499,0.41648610,3.39289500
-7.56220499,0.41648610,3.39289500
-7.55964499,0.41648610,3.39289500
-7.55708499,0.41648610,3.43791000
-7.55452499,0.41648610,3.39289500
-7.55196499,0.41648610,3.39289500
-7.54940499,0.41648610,3.43791000
-7.54684499,0.41648610,3.39289500
-7.54428499,0.41648610,3.39289500
-7.54172499,0.41648610,3.43791000
-7.53916499,0.41648610,3.43791000
-7.53660499,0.41648610,3.43791000
-7.53404499,0.41648610,3.43791000
-7.53148499,0.41648610,3.43791000
-7.52892499,0.41648610,3.43791000
-7.52636499,0.41648610,3.43791000
-7.52380499,0.41648610,3.43791000
-7.52124499,0.41648610,3.43791000
-7.51868499,0.41648610,3.43791000
-7.51612499,0.41648610,3.43791000
-7.51356499,0.41648610,3.43791000
-7.51100499,0.41648610,3.43791000
-7.50844499,0.41648610,3.43791000
-7.50588499,0.41648610,3.43791000
-7.50332499,0.42551960,3.43791000
-7.50076499,0.42551960,3.43791000
-7.49820499,0.41648610,3.43791000
-7.49564499,0.42551960,3.43791000
-7.49308499,0.41648610,3.43791000
-7.49052499,0.42551960,3.43791000
-7.48796499,0.42551960,3.43791000
-7.48540499,0.42551960,3.43791000
-7.48284499,0.42551960,3.43791000
-7.48028499,0.42551960,3.48307800
-7.47772499,0.42551960,3.48307800
-7.47516499,0.42551960,3.48307800
-7.47260499,0.42551960,3.48307800
-7.47004499,0.42551960,3.48307800
-7.46748499,0.42551960,3.48307800
-7.46492499,0.42551960,3.48307800
-7.46236499,0.42551960,3.48307800
-7.45980499,0.43458360,3.48307800
-7.45724499,0.42551960,3.48307800
-7.45468499,0.43458360,3.48307800
-7.45212499,0.42551960,3.48307800
-7.44956499,0.42551960,3.48307800
-7.44700499,0.43458360,3.48307800
-7.44444499,0.43458360,3.48307800
-7.44188499,0.42551960,3.48307800
-7.43932499,0.43458360,3.48307800
-7.43676499,0.43458360,3.48307800
-7.43420499,0.43458360,3.48307800
-7.43164499,0.43458360,3.48307800
-7.42908499,0.43458360,3.48307800
-7.42652499,0.43458360,3.48307800
-7.42396499,0.43458360,3.48307800
-7.42140499,0.43458360,3.48307800
-7.41884499,0.43458360,3.48307800
-7.41628499,0.43458360,3.48307800
-7.41372499,0.43458360,3.48307800
-7.41116499,0.43458360,3.48307800
-7.40860499,0.43458360,3.48307800
-7.40604499,0.43458360,3.48307800
-7.40348499,0.43458360,3.48307800
-7.40092499,0.43458360,3.48307800
-7.39836499,0.43458360,3.48307800
-7.39580499,0.43458360,3.48307800
-7.39324500,0.43458360,3.48307800
-7.39068500,0.43458360,3.48307800
-7.38812500,0.43458360,3.52824500
-7.38556500,0.43458360,3.48307800
-7.38300500,0.43458360,3.48307800
-7.38044500,0.43458360,3.52824500
-7.37788500,0.43458360,3.48307800
-7.37532500,0.43458360,3.52824500
-7.37276500,0.43458360,3.52824500
-7.37020500,0.43458360,3.52824500
-7.36764500,0.43458360,3.52824500
-7.36508500,0.43458360,3.52824500
-7.36252500,0.43458360,3.52824500
-7.35996500,0.43458360,3.52824500
-7.35740500,0.43458360,3.52824500
-7.35484500,0.43458360,3.52824500
-7.35228500,0.43458360,3.52824500
-7.34972500,0.43458360,3.52824500
-7.34716500,0.43458360,3.52824500
-7.34460500,0.43458360,3.52824500
-7.34204500,0.44364760,3.52824500
-7.33948500,0.43458360,3.52824500
-7.33692500,0.44364760,3.52824500
-7.33436500,0.44364760,3.52824500
-7.33180500,0.43458360,3.52824500
-7.32924500,0.44364760,3.57326000
-7.32668500,0.44364760,3.52824500
-7.32412500,0.44364760,3.57326000
-7.32156500,0.44364760,3.57326000
-7.31900500,0.44364760,3.57326000
-7.31644500,0.44364760,3.57326000
-7.31388500,0.44364760,3.52824500
-7.31132500,0.44364760,3.57326000
-7.30876500,0.44364760,3.57326000
-7.30620500,0.45268110,3.57326000
-7.30364500,0.44364760,3.57326000
-7.30108500,0.45268110,3.57326000
-7.29852500,0.44364760,3.57326000
-7.29596500,0.45268110,3.57326000
-7.29340500,0.45268110,3.57326000
-7.29084500,0.45268110,3.57326000
-7.28828500,0.45268110,3.57326000
-7.28572500,0.44364760,3.57326000
-7.28316500,0.45268110,3.57326000
-7.28060500,0.44364760,3.57326000
-7.27804500,0.45268110,3.57326000
-7.27548500,0.45268110,3.57326000
-7.27292500,0.45268110,3.57326000
-7.27036500,0.45268110,3.61842700
-7.26780500,0.45268110,3.57326000
-7.26524500,0.45268110,3.61842700
-7.26268500,0.45268110,3.57326000
-7.26012500,0.45268110,3.61842700
-7.25756500,0.45268110,3.57326000
-7.25500500,0.45268110,3.61842700
-7.25244500,0.45268110,3.61842700
-7.24988500,0.45268110,3.61842700
-7.24732500,0.45268110,3.61842700
-7.24476500,0.45268110,3.61842700
-7.24220500,0.45268110,3.61842700
-7.23964500,0.45268110,3.61842700
-7.23708500,0.45268110,3.61842700
-7.23452500,0.45268110,3.61842700
-7.23196500,0.45268110,3.61842700
-7.22940500,0.45268110,3.61842700
-7.22684500,0.45268110,3.61842700
-7.22428500,0.45268110,3.61842700
-7.22172500,0.45268110,3.61842700
-7.21916500,0.45268110,3.61842700
-7.21660500,0.45268110,3.61842700
-7.21404500,0.45268110,3.61842700
-7.21148500,0.45268110,3.66359400
-7.20892500,0.45268110,3.61842700
-7.20636500,0.46174510,3.66359400
-7.20380500,0.45268110,3.61842700
-7.20124500,0.46174510,3.66359400
-7.19868500,0.45268110,3.66359400
-7.19612500,0.46174510,3.66359400
-7.19356500,0.46174510,3.66359400
-7.19100500,0.45268110,3.66359400
-7.18844500,0.45268110,3.66359400
-7.18588500,0.46174510,3.66359400
-7.18332500,0.45268110,3.66359400
-7.18076500,0.46174510,3.66359400
-7.17820500,0.46174510,3.66359400
-7.17564500,0.46174510,3.66359400
-7.17308500,0.46174510,3.66359400
-7.17052500,0.46174510,3.66359400
-7.16796500,0.46174510,3.66359400
-7.16540500,0.45268110,3.66359400
-7.16284500,0.46174510,3.66359400
-7.16028500,0.46174510,3.66359400
-7.15772500,0.46174510,3.66359400
-7.15516500,0.46174510,3.66359400
-7.15260500,0.46174510,3.66359400
-7.15004500,0.46174510,3.66359400
-7.14748500,0.46174510,3.66359400
-7.14492500,0.46174510,3.66359400
-7.14236500,0.46174510,3.66359400
-7.13980500,0.46174510,3.66359400
-7.13724500,0.46174510,3.66359400
-7.13468500,0.46174510,3.66359400
-7.13212500,0.47080900,3.66359400
-7.12956500,0.46174510,3.66359400
-7.12700500,0.46174510,3.70860900
-7.12444500,0.47080900,3.66359400
-7.12188500,0.47080900,3.66359400
-7.11932500,0.46174510,3.66359400
-7.11676500,0.47080900,3.70860900
-7.11420500,0.46174510,3.66359400
-7.11164500,0.47080900,3.66359400
-7.10908500,0.47080900,3.66359400
-7.10652500,0.46174510,3.66359400
-7.10396500,0.46174510,3.70860900
-7.10140500,0.47080900,3.70860900
-7.09884500,0.47080900,3.70860900
-7.09628500,0.47080900,3.66359400
-7.09372500,0.47080900,3.70860900
-7.09116500,0.47080900,3.70860900
-7.08860500,0.47080900,3.70860900
-7.08604500,0.47080900,3.70860900
-7.08348500,0.47080900,3.70860900
-7.08092500,0.47080900,3.70860900
-7.07836500,0.47080900,3.70860900
-7.07580500,0.47080900,3.70860900
-7.07324500,0.47080900,3.70860900
-7.07068500,0.47080900,3.70860900
-7.06812500,0.47080900,3.75377700
-7.06556500,0.47080900,3.70860900
-7.06300500,0.47080900,3.75377700
-7.06044500,0.47080900,3.70860900
-7.05788500,0.47080900,3.70860900
-7.05532500,0.47080900,3.75377700
-7.05276500,0.47080900,3.75377700
-7.05020500,0.47080900,3.75377700
-7.04764500,0.47080900,3.75377700
-7.04508500,0.47080900,3.75377700
-7.04252500,0.47080900,3.75377700
-7.03996500,0.47984250,3.75377700
-7.03740500,0.47080900,3.75377700
-7.03484500,0.47080900,3.75377700
-7.03228500,0.47080900,3.75377700
-7.02972500,0.47080900,3.75377700
-7.02716500,0.47080900,3.75377700
-7.02460500,0.47080900,3.79879100
-7.02204500,0.47080900,3.75377700
-7.01948500,0.47984250,3.75377700
-7.01692500,0.47080900,3.75377700
-7.01436500,0.47080900,3.79879100
-7.01180500,0.48890650,3.75377700
-7.00924500,0.47984250,3.75377700
-7.00668500,0.47984250,3.75377700
-7.00412500,0.48890650,3.75377700
-7.00156500,0.48890650,3.75377700
-6.99900500,0.47080900,3.75377700
-6.99644500,0.47984250,3.79879100
-6.99388500,0.47984250,3.79879100
-6.99132500,0.48890650,3.79879100
-6.98876500,0.47984250,3.79879100
-6.98620500,0.47984250,3.79879100
-6.98364500,0.47984250,3.79879100
-6.98108500,0.47984250,3.79879100
-6.97852500,0.48890650,3.79879100
-6.97596500,0.48890650,3.79879100
-6.97340500,0.47984250,3.79879100
-6.97084500,0.48890650,3.79879100
-6.96828500,0.48890650,3.79879100
-6.96572500,0.48890650,3.79879100
-6.96316500,0.48890650,3.79879100
-6.96060500,0.47984250,3.79879100
-6.95804500,0.48890650,3.79879100
-6.95548500,0.48890650,3.79879100
-6.95292500,0.48890650,3.84395900
-6.95036500,0.48890650,3.84395900
-6.94780500,0.48890650,3.79879100
-6.94524500,0.48890650,3.84395900
-6.94268500,0.48890650,3.84395900
-6.94012500,0.48890650,3.84395900
-6.93756500,0.48890650,3.84395900
-6.93500500,0.48890650,3.84395900
-6.93244500,0.48890650,3.84395900
-6.92988500,0.48890650,3.84395900
-6.92732500,0.48890650,3.84395900
-6.92476500,0.48890650,3.84395900
-6.92220500,0.48890650,3.84395900
-6.91964500,0.48890650,3.84395900
-6.91708500,0.48890650,3.84395900
-6.91452500,0.48890650,3.84395900
-6.91196500,0.48890650,3.84395900
-6.90940500,0.48890650,3.84395900
-6.90684500,0.48890650,3.84395900
-6.90428500,0.49794000,3.84395900
-6.90172500,0.48890650,3.84395900
-6.89916500,0.48890650,3.84395900
-6.89660500,0.48890650,3.84395900
-6.89404500,0.48890650,3.84395900
-6.89148500,0.48890650,3.84395900
-6.88892500,0.48890650,3.84395900
-6.88636500,0.48890650,3.84395900
-6.88380500,0.48890650,3.84395900
-6.88124500,0.48890650,3.84395900
-6.87868500,0.48890650,3.84395900
-6.87612500,0.48890650,3.84395900
-6.87356500,0.48890650,3.84395900
-6.87100500,0.48890650,3.84395900
-6.86844500,0.48890650,3.84395900
-6.86588500,0.48890650,3.84395900
-6.86332500,0.48890650,3.84395900
-6.86076500,0.49794000,3.84395900
-6.85820500,0.49794000,3.84395900
-6.85564500,0.48890650,3.84395900
-6.85308500,0.48890650,3.88912600
-6.85052500,0.48890650,3.84395900
-6.84796500,0.48890650,3.84395900
-6.84540500,0.48890650,3.88912600
-6.84284500,0.49794000,3.88912600
-6.84028500,0.48890650,3.84395900
-6.83772500,0.49794000,3.88912600
-6.83516500,0.48890650,3.88912600
-6.83260500,0.49794000,3.88912600
-6.83004500,0.48890650,3.88912600
-6.82748500,0.49794000,3.88912600
-6.82492500,0.49794000,3.84395900
-6.82236500,0.49794000,3.84395900
-6.81980500,0.49794000,3.88912600
-6.81724500,0.49794000,3.88912600
-6.81468500,0.49794000,3.88912600
-6.81212500,0.49794000,3.88912600
-6.80956500,0.50700400,3.88912600
-6.80700500,0.49794000,3.88912600
-6.80444500,0.49794000,3.88912600
-6.80188500,0.48890650,3.88912600
-6.79932500,0.49794000,3.93414100
-6.79676500,0.49794000,3.88912600
-6.79420500,0.50700400,3.88912600
-6.79164500,0.49794000,3.93414100
-6.78908500,0.50700400,3.88912600
-6.78652500,0.49794000,3.93414100
-6.78396500,0.50700400,3.88912600
-6.78140500,0.49794000,3.93414100
-6.77884500,0.49794000,3.88912600
-6.77628500,0.49794000,3.93414100
-6.77372500,0.49794000,3.93414100
-6.77116500,0.50700400,3.93414100
-6.76860500,0.50700400,3.93414100
-6.76604500,0.50700400,3.93414100
-6.76348500,0.50700400,3.93414100
-6.76092500,0.49794000,3.93414100
-6.75836500,0.50700400,3.93414100
-6.75580500,0.50700400,3.93414100
-6.75324500,0.50700400,3.93414100
-6.75068500,0.50700400,3.93414100
-6.74812500,0.50700400,3.93414100
-6.74556500,0.50700400,3.93414100
-6.74300500,0.50700400,3.93414100
-6.74044500,0.50700400,3.97930800
-6.73788500,0.50700400,3.93414100
-6.73532500,0.50700400,3.97930800
-6.73276500,0.50700400,3.97930800
-6.73020500,0.50700400,3.97930800
-6.72764500,0.50700400,3.97930800
-6.72508500,0.50700400,3.97930800
-6.72252500,0.50700400,3.97930800
-6.71996500,0.50700400,3.97930800
-6.71740500,0.50700400,3.97930800
